SG_IES,DS_CATEGORIA_ADM,SG_UF_CAMPUS,DS_REGIAO_CAMPUS,NO_MUNICIPIO_CAMPUS,NO_CURSO,DS_GRAU,DS_TURNO,QT_VAGAS_CONCORRENCIA,QT_INSCRICAO,CI,IGC,POP,HIERARQUIA_URBANA,COD_HIERARQUIA_URBANA,GRUPO_HIERARQUIA_URBANA,IA,IA_Q5,NU_NOTACORTE,curso_smoothed
UEMS,Pública Estadual,MS,Centro_Oeste,Paranaíba,CIÊNCIAS SOCIAIS,Licenciatura,Noturno,8,12.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,400.94,628.3219411685319
UEMS,Pública Estadual,MS,Centro_Oeste,Paranaíba,CIÊNCIAS SOCIAIS,Bacharelado,Noturno,5,14.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,563.53,628.3219411685319
UEMS,Pública Estadual,MS,Centro_Oeste,Ponta Porã,CIÊNCIAS ECONÔMICAS,Bacharelado,Noturno,14,41.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,574.01,662.5125856707309
UEMS,Pública Estadual,MS,Centro_Oeste,Ponta Porã,CIÊNCIAS CONTÁBEIS,Bacharelado,Noturno,11,51.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,570.23,645.2136391619567
UEMS,Pública Estadual,MS,Centro_Oeste,Ponta Porã,ADMINISTRAÇÃO,Bacharelado,Noturno,14,92.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,598.31,645.2301384306802
UEMS,Pública Estadual,MS,Centro_Oeste,Dourados,DIREITO,Bacharelado,Matutino,14,236.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,714.71,708.4452260678966
UEMS,Pública Estadual,MS,Centro_Oeste,Dourados,ENFERMAGEM,Bacharelado,Integral,14,233.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,680.05,686.4201121504061
UEMS,Pública Estadual,MS,Centro_Oeste,Dourados,TURISMO,Bacharelado,Noturno,11,25.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,512.92,621.9331390889515
UEMS,Pública Estadual,MS,Centro_Oeste,Dourados,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Noturno,6,21.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,547.15,625.3084373191754
UEMS,Pública Estadual,MS,Centro_Oeste,Dourados,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Integral,11,70.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,704.31,694.8344160434496
UEMS,Pública Estadual,MS,Centro_Oeste,Dourados,LETRAS - PORTUGUÊS E ESPANHOL,Licenciatura,Matutino,11,17.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,529.4,624.3698373155664
UEMS,Pública Estadual,MS,Centro_Oeste,Dourados,SISTEMAS DE INFORMAÇÃO,Bacharelado,Noturno,11,59.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,622.04,666.5640524812374
UEMS,Pública Estadual,MS,Centro_Oeste,Dourados,PEDAGOGIA,Licenciatura,Vespertino,11,38.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,548.45,606.1804784005626
UEMS,Pública Estadual,MS,Centro_Oeste,Dourados,QUÍMICA INDUSTRIAL,Bacharelado,Integral,8,15.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,531.4,638.0557298952236
UEMS,Pública Estadual,MS,Centro_Oeste,Dourados,ENGENHARIA FÍSICA,Bacharelado,Integral,8,20.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,569.39,647.5764969407048
UEMS,Pública Estadual,MS,Centro_Oeste,Dourados,ENGENHARIA AMBIENTAL E SANITÁRIA,Bacharelado,Integral,14,34.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,563.85,634.9552909674784
UEMS,Pública Estadual,MS,Centro_Oeste,Dourados,CIÊNCIAS BIOLÓGICAS ,Bacharelado,Integral,6,22.0,3,3,243367.0,Capital Regional C,2C,2,328195.29571678396,476172.99,610.96,625.3084373191754
CEFET/RJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,SISTEMAS DE INFORMAÇÃO,Bacharelado,Noturno,15,190.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,728.6,666.5640524812374
CEFET/RJ,Pública Federal,RJ,Sudeste,Nova Iguaçu,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Integral,18,71.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,654.74,648.7318612901146
CEFET/RJ,Pública Federal,RJ,Sudeste,Nova Iguaçu,ENGENHARIA DE PRODUÇÃO,Bacharelado,Integral,18,118.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,663.24,657.0309190040646
CEFET/RJ,Pública Federal,RJ,Sudeste,Nova Iguaçu,ENGENHARIA MECÂNICA,Bacharelado,Integral,20,169.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,653.37,662.2312630182921
CEFET/RJ,Pública Federal,RJ,Sudeste,Nova Friburgo,FÍSICA,Licenciatura,Integral,20,36.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,592.86,608.4023307273512
CEFET/RJ,Pública Federal,RJ,Sudeste,Petrópolis,FÍSICA,Licenciatura,Noturno,20,39.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,542.14,608.4023307273512
CEFET/RJ,Pública Federal,RJ,Sudeste,Petrópolis,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Matutino,17,127.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,730.0,679.5938299263453
CEFET/RJ,Pública Federal,RJ,Sudeste,Petrópolis,TURISMO,Bacharelado,Noturno,20,99.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,604.44,621.9331390889515
CEFET/RJ,Pública Federal,RJ,Sudeste,Petrópolis,MATEMÁTICA,Licenciatura,Integral,15,32.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,590.4,604.4228834847912
CEFET/RJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,ENGENHARIA MECÂNICA,Bacharelado,Matutino,25,187.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,705.61,662.2312630182921
CEFET/RJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,ADMINISTRAÇÃO,Bacharelado,Integral,25,408.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,720.87,645.2301384306802
CEFET/RJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,ENGENHARIA DE PRODUÇÃO,Bacharelado,Matutino,25,152.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,725.48,657.0309190040646
CEFET/RJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,ENGENHARIA ELÉTRICA,Bacharelado,Vespertino,10,76.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,713.97,656.1843529344504
CEFET/RJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,ENGENHARIA ELETRÔNICA,Bacharelado,Vespertino,10,64.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,705.73,646.3694561075555
CEFET/RJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Vespertino,10,68.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,692.04,644.9219800434048
CEFET/RJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Vespertino,10,59.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,711.69,648.7318612901146
CEFET/RJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,ENGENHARIA CIVIL,Bacharelado,Integral,20,178.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,710.79,671.3643818432049
CEFET/RJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Integral,20,516.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,749.24,694.8344160434496
CEFET/RJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,LíNGUAS ESTRANGEIRAS APLICADAS àS NEGOCIAçõES INTERNACIONAIS   ,Bacharelado,Integral,20,137.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,681.07,645.2946435796251
CEFET/RJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,ENGENHARIA AMBIENTAL,Bacharelado,Integral,20,141.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,688.22,637.3132539336692
CEFET/RJ,Pública Federal,RJ,Sudeste,Rio de Janeiro,FÍSICA,Bacharelado,Integral,10,65.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,664.65,608.4023307273512
CEFET/RJ,Pública Federal,RJ,Sudeste,Itaguaí,ENGENHARIA MECÂNICA,Bacharelado,Noturno,20,98.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,640.32,662.2312630182921
CEFET/RJ,Pública Federal,RJ,Sudeste,Itaguaí,ENGENHARIA DE PRODUÇÃO,Bacharelado,Integral,20,89.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,645.97,657.0309190040646
CEFET/RJ,Pública Federal,RJ,Sudeste,Nova Friburgo,SISTEMAS DE INFORMAÇÃO,Bacharelado,Noturno,20,109.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,697.98,666.5640524812374
CEFET/RJ,Pública Federal,RJ,Sudeste,Nova Friburgo,ENGENHARIA ELÉTRICA,Bacharelado,Integral,20,74.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,661.35,656.1843529344504
CEFET/RJ,Pública Federal,RJ,Sudeste,Angra dos Reis,ENGENHARIA MECÂNICA,Bacharelado,Integral,17,48.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,634.08,662.2312630182921
CEFET/RJ,Pública Federal,RJ,Sudeste,Angra dos Reis,ENGENHARIA METALÚRGICA,Bacharelado,Integral,12,38.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,586.13,640.9345527390616
CEFET/RJ,Pública Federal,RJ,Sudeste,Angra dos Reis,ENGENHARIA ELÉTRICA,Bacharelado,Integral,12,51.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,655.03,656.1843529344504
CEFET/RJ,Pública Federal,RJ,Sudeste,Valença,ENGENHARIA DE ALIMENTOS,Bacharelado,Integral,12,53.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,605.95,616.11698867847
CEFET/RJ,Pública Federal,RJ,Sudeste,Valença,ADMINISTRAÇÃO,Bacharelado,Noturno,17,89.0,5,4,6211223.0,Metrópole Nacional - Integrante de Arranjo Populacional,1B - Integrante de Arranjo Populacional,1,3147292.80120429,1563113.34333333,640.25,645.2301384306802
UFLA,Pública Federal,MG,Sudeste,Lavras,AGRONOMIA,Bacharelado,Integral,30,342.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,693.0,627.4408810256225
UFLA,Pública Federal,MG,Sudeste,Lavras,ZOOTECNIA,Bacharelado,Integral,15,139.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,652.66,626.6004509727054
UFLA,Pública Federal,MG,Sudeste,Lavras,ENGENHARIA AGRÍCOLA,Bacharelado,Integral,6,38.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,677.9,637.1918253525138
UFLA,Pública Federal,MG,Sudeste,Lavras,ENGENHARIA FLORESTAL,Bacharelado,Integral,15,60.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,629.73,620.9542669092568
UFLA,Pública Federal,MG,Sudeste,Lavras,MEDICINA VETERINÁRIA,Bacharelado,Integral,15,475.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,722.68,679.6810620232808
UFLA,Pública Federal,MG,Sudeste,Lavras,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Integral,12,148.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,750.85,694.8344160434496
UFLA,Pública Federal,MG,Sudeste,Lavras,ADMINISTRAÇÃO,Bacharelado,Integral,12,140.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,679.19,645.2301384306802
UFLA,Pública Federal,MG,Sudeste,Lavras,ENGENHARIA DE ALIMENTOS,Bacharelado,Integral,15,52.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,648.93,616.11698867847
UFLA,Pública Federal,MG,Sudeste,Lavras,CIÊNCIAS BIOLÓGICAS ,Bacharelado,Integral,7,72.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,687.12,625.3084373191754
UFLA,Pública Federal,MG,Sudeste,Lavras,QUÍMICA,Licenciatura,Integral,9,34.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,606.52,604.450563655826
UFLA,Pública Federal,MG,Sudeste,Lavras,MATEMÁTICA,Licenciatura,Noturno,9,32.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,618.01,604.4228834847912
UFLA,Pública Federal,MG,Sudeste,Lavras,SISTEMAS DE INFORMAÇÃO,Bacharelado,Noturno,12,118.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,730.27,666.5640524812374
UFLA,Pública Federal,MG,Sudeste,Lavras,FÍSICA,Licenciatura,Noturno,9,27.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,577.9,608.4023307273512
UFLA,Pública Federal,MG,Sudeste,Lavras,ENGENHARIA AMBIENTAL E SANITÁRIA,Bacharelado,Integral,15,56.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,629.24,634.9552909674784
UFLA,Pública Federal,MG,Sudeste,Lavras,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Integral,15,60.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,690.74,648.7318612901146
UFLA,Pública Federal,MG,Sudeste,Lavras,NUTRIÇÃO,Bacharelado,Integral,15,221.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,693.58,673.6080649767703
UFLA,Pública Federal,MG,Sudeste,Lavras,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Integral,7,28.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,651.4,625.3084373191754
UFLA,Pública Federal,MG,Sudeste,Lavras,ADMINISTRAÇÃO PÚBLICA,Bacharelado,Noturno,15,114.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,665.25,644.2641568487084
UFLA,Pública Federal,MG,Sudeste,Lavras,FILOSOFIA,Licenciatura,Noturno,12,47.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,636.55,619.3629036427662
UFLA,Pública Federal,MG,Sudeste,Lavras,QUÍMICA,Bacharelado,Integral,9,33.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,646.84,604.450563655826
UFLA,Pública Federal,MG,Sudeste,Lavras,DIREITO,Bacharelado,Noturno,18,384.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,743.45,708.4452260678966
UFLA,Pública Federal,MG,Sudeste,Lavras,MEDICINA,Bacharelado,Integral,9,677.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,795.68,747.3508917752739
UFLA,Pública Federal,MG,Sudeste,Lavras,PEDAGOGIA,Licenciatura,Noturno,15,104.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,635.6,606.1804784005626
UFLA,Pública Federal,MG,Sudeste,Lavras,ABI - EDUCAÇÃO FÍSICA,Área Básica de Ingresso (ABI),Integral,18,140.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,636.5,643.5634243008117
UFLA,Pública Federal,MG,Sudeste,Lavras,ENGENHARIA FÍSICA,Bacharelado,Integral,6,20.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,680.17,647.5764969407048
UFLA,Pública Federal,MG,Sudeste,Lavras,ABI - LETRAS,Área Básica de Ingresso (ABI),Noturno,16,93.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,662.1,643.666669501107
UFLA,Pública Federal,MG,Sudeste,Lavras,ENGENHARIA DE MATERIAIS,Bacharelado,Integral,9,33.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,642.31,637.5052834098816
UFLA,Pública Federal,MG,Sudeste,São Sebastião do Paraíso,"INTERDISCIPLINAR EM INOVAÇÃO, CIÊNCIA E TECNOLOGIA",Bacharelado,Integral,27,63.0,5,5,104761.0,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3,101375.204495997,229864.573333333,597.53,643.6566043639389
UFMS,Pública Federal,MS,Centro_Oeste,Naviraí,PEDAGOGIA,Licenciatura,Noturno,6,19.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,556.76,606.1804784005626
UFMS,Pública Federal,MS,Centro_Oeste,Naviraí,ARQUITETURA E URBANISMO,Bacharelado,Integral,5,50.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,729.93,680.6231631191843
UFMS,Pública Federal,MS,Centro_Oeste,Naviraí,ADMINISTRAÇÃO,Bacharelado,Noturno,4,52.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,627.27,645.2301384306802
UFMS,Pública Federal,MS,Centro_Oeste,Corumbá,ADMINISTRAÇÃO,Bacharelado,Noturno,6,92.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,644.83,645.2301384306802
UFMS,Pública Federal,MS,Centro_Oeste,Corumbá,CIÊNCIAS CONTÁBEIS,Bacharelado,Noturno,5,50.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,630.37,645.2136391619567
UFMS,Pública Federal,MS,Centro_Oeste,Corumbá,HISTÓRIA,Licenciatura,Noturno,4,21.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,565.85,633.8766325788527
UFMS,Pública Federal,MS,Centro_Oeste,Corumbá,PEDAGOGIA,Licenciatura,Noturno,4,55.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,573.08,606.1804784005626
UFMS,Pública Federal,MS,Centro_Oeste,Corumbá,PSICOLOGIA,Bacharelado,Integral,4,70.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,721.57,689.4558581547744
UFMS,Pública Federal,MS,Centro_Oeste,Corumbá,MATEMÁTICA,Licenciatura,Integral,4,12.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,596.96,604.4228834847912
UFMS,Pública Federal,MS,Centro_Oeste,Corumbá,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Vespertino,5,34.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,604.9,625.3084373191754
UFMS,Pública Federal,MS,Centro_Oeste,Corumbá,GEOGRAFIA,Licenciatura,Noturno,4,27.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,557.69,601.163648285659
UFMS,Pública Federal,MS,Centro_Oeste,Corumbá,DIREITO,Bacharelado,Noturno,5,102.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,711.6,708.4452260678966
UFMS,Pública Federal,MS,Centro_Oeste,Corumbá,EDUCAÇÃO FÍSICA,Licenciatura,Integral,5,63.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,590.19,639.3321121504057
UFMS,Pública Federal,MS,Centro_Oeste,Corumbá,SISTEMAS DE INFORMAÇÃO,Bacharelado,Noturno,4,46.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,635.95,666.5640524812374
UFMS,Pública Federal,MS,Centro_Oeste,Nova Andradina,HISTÓRIA,Licenciatura,Noturno,5,8.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,531.36,633.8766325788527
UFMS,Pública Federal,MS,Centro_Oeste,Nova Andradina,ADMINISTRAÇÃO,Bacharelado,Noturno,6,33.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,637.42,645.2301384306802
UFMS,Pública Federal,MS,Centro_Oeste,Nova Andradina,ENGENHARIA DE PRODUÇÃO,Bacharelado,Noturno,5,27.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,626.39,657.0309190040646
UFMS,Pública Federal,MS,Centro_Oeste,Nova Andradina,CIÊNCIAS CONTÁBEIS,Bacharelado,Noturno,4,25.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,602.91,645.2136391619567
UFMS,Pública Federal,MS,Centro_Oeste,Ponta Porã,MATEMÁTICA,Licenciatura,Noturno,5,17.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,538.66,604.4228834847912
UFMS,Pública Federal,MS,Centro_Oeste,Ponta Porã,SISTEMAS DE INFORMAÇÃO,Bacharelado,Noturno,5,18.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,591.38,666.5640524812374
UFMS,Pública Federal,MS,Centro_Oeste,Chapadão do Sul,AGRONOMIA,Bacharelado,Integral,5,57.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,674.96,627.4408810256225
UFMS,Pública Federal,MS,Centro_Oeste,Chapadão do Sul,ENGENHARIA FLORESTAL,Bacharelado,Integral,5,17.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,570.56,620.9542669092568
UFMS,Pública Federal,MS,Centro_Oeste,Chapadão do Sul,ADMINISTRAÇÃO,Bacharelado,Noturno,5,32.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,633.1,645.2301384306802
UFMS,Pública Federal,MS,Centro_Oeste,Aquidauana,GEOGRAFIA,Licenciatura,Noturno,4,11.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,525.36,601.163648285659
UFMS,Pública Federal,MS,Centro_Oeste,Aquidauana,HISTÓRIA,Licenciatura,Noturno,4,21.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,550.73,633.8766325788527
UFMS,Pública Federal,MS,Centro_Oeste,Aquidauana,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Noturno,5,44.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,610.46,625.3084373191754
UFMS,Pública Federal,MS,Centro_Oeste,Aquidauana,MATEMÁTICA,Licenciatura,Vespertino,4,16.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,590.67,604.4228834847912
UFMS,Pública Federal,MS,Centro_Oeste,Aquidauana,PEDAGOGIA,Licenciatura,Vespertino,5,36.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,574.58,606.1804784005626
UFMS,Pública Federal,MS,Centro_Oeste,Aquidauana,LETRAS - PORTUGUÊS E ESPANHOL,Licenciatura,Noturno,3,19.0,5,4,898100.0,Capital Regional A,2A,2,717060.2424621129,560780.263333333,587.79,624.3698373155664
